business_id,name,city,state,main_category,business_avg_stars,review_count
9Vh8_qHO1lwZ4a7RB2BkWg,The Westin Wilmington,Wilmington,DE,Event Planning & Services,3.0,78
tiVQ9_qoatNn--ITbMWRpA,RJ's Bagels,Yardley,PA,Food,4.0,41
v_0WykkMaIvYttp79mnyfA,Godfather's Pizza,Reno,NV,Restaurants,3.0,58
HsBN0LiWQnbcltRIOWOslg,The Windsor Suites,Philadelphia,PA,Hotels,3.5,172
h5-Ay4V4XbRu-MvWyYC5yQ,The Groomin Room,Philadelphia,PA,Pet Services,4.0,31
8RshwVwjfXj6MXDtO9qc4Q,Legacy the Salon Spa,Tucson,AZ,Skin Care,5.0,8
Ke2pZwnR-C5ckAQmbTkyzg,Rocks and Ropes,Tucson,AZ,Amateur Sports Teams,4.5,53
UVE_f01HDCnkyQVhIApUrQ,Frencheeze Food Truck,New Orleans,LA,Restaurants,4.0,30
LK58peZTR54sYsISrTo0cA,Blue Plate Cafe,New Orleans,LA,American (Traditional),4.0,27
2y_CdkxEOJEJGyJApfCYpA,Rode's Fireside Restaurant & Tavern,Woolwich Twp,NJ,Restaurants,3.5,104
Jq0pekEGa7MdAsyvf51EFg,Hamilton East Public Library - Fishers,Fishers,IN,Libraries,4.0,24
QPIqyDGhIrn-kRAACUrduQ,Greene Street,Lambertville,NJ,Fashion,3.5,36
bP9wNL13Dekr9HM4el4T7w,Friendly's Bar And Grill,Saint Louis,MO,Nightlife,3.0,19
nD-cMgRg5gekeB9qbuEkeA,Omaha Steakhouse,Nashville,TN,Steakhouses,2.5,17
v_Q2AHJ7m-puScWAPNS1OA,Magic Garden,Tucson,AZ,Home Services,4.0,22
bGA1qnL4SCK86czIDlGG2A,New Age People,Indianapolis,IN,Massage Therapy,4.0,35
O3Gsne_JJ24yMvLrDoNjqA,Nirvana Fusion,Hatboro,PA,Himalayan/Nepalese,4.0,112
P3qii5-Hch2tDd1e59znXQ,Franci's Cafe,Tampa,FL,Food,4.5,34
MUTTqe8uqyMdBl186RmNeA,Tuna Bar,Philadelphia,PA,Sushi Bars,4.0,245
O66AUt4swFQjfo4xuqYGOw,Ritchey Woods Nature Preserve,Fishers,IN,Active Life,4.5,48
hePyMqA7sTKL8iyYoHA4TQ,QDOBA Mexican Eats,Town And Country,MO,Event Planning & Services,3.0,37
hDQZD2LpKLIzVyFuIZ52Tw,American Spirits,Saint Petersburg,FL,Wineries,3.5,17
yzyVZnGoab-Vpqy69wCXjA,Pho 38,Merchantville,NJ,Restaurants,3.5,27
zun6IVJa7wYe3wAPqWnPGw,PokeDoke,St. Louis,MO,Sushi Bars,4.5,174
j5U5O3scMvPe67jzJcWFug,Zaxby's Chicken Fingers & Buffalo Wings,Tampa,FL,Restaurants,3.0,37
BGGJqF1lOU7qN1AH0ltPMg,Grey Line Tours,New Orleans,LA,Hotels & Travel,4.5,61
BIJz39GnlrVUhrWPiWGECQ,ALDI,Collingdale,PA,Beer,3.5,14
aOcTUvH7Vh6v0jPeVPieUA,Wheel Fun Rentals,Santa Barbara,CA,Shopping,4.0,33
fsPqRDDG2igV63nP89xWUA,Concord Steaks,Chadds Ford,PA,Pizza,3.5,33
vdcp8isIDSQkg222QuXs8g,House of Lounge,New Orleans,LA,Fashion,3.5,6
Rf7ChSNhY3U3SzBVxpup1w,Billingsgate Fish Co.,Edmonton,AB,Restaurants,3.0,16
GrzCVNDTRODqNez4zb4RLw,The Music Box Village,New Orleans,LA,Local Flavor,5.0,22
DdqPNe8W1XF44CLw94Zb6A,Safeway,Tucson,AZ,Food,2.5,19
oVJ6Rt5IcmRvYEv7Bo32cg,Courtyard by Marriott Tampa Oldsmar,Oldsmar,FL,Hotels & Travel,4.0,30
lCBLhf37pnkyZ-1MWNF3ag,Gandolfo's New York Deli,Tampa,FL,Delis,2.5,23
Id_FzuIECTCom2UeENyxlg,T&T Supermarket,Edmonton,AB,Grocery,3.0,32
yqBU6jO9e988dwxBkstJFQ,Papa Murphy's,Fishers,IN,Pizza,4.5,7
CKKY7kxtznKVzm9FBzAL4w,Little Caesars Pizza,Wilmington,DE,Food,2.0,14
7k-piL173pqXADKb2lzk0A,DICK'S Sporting Goods,Des Peres,MO,Shopping,2.5,18
9-uRQkRkXdPQmnU1o8wc4Q,The Local Omnivore,Edmonton,AB,Breakfast & Brunch,4.0,71
Mbkt43sUBsvXRxmrJrZFhQ,Circle 7 Ranch,St. Louis,MO,Restaurants,4.0,236
qmDm7guS7TAZTSDFYY2bug,Pizza Hut,Wilmington,DE,Pizza,1.5,45
y7qvy9LcyK2hr_VcPBiPaQ,Bicycle Revolutions,Philadelphia,PA,Bike Repair/Maintenance,4.5,94
KAZ2Z3831eb5lHtUDKa8kA,Saladworks,Philadelphia,PA,Salad,3.5,8
vLpLGCbAtuxFzu2ka138aA,Barnet Fair,Philadelphia,PA,Beauty & Spas,5.0,39
xHdekRjTK93GR2AgtvrtgQ,Growler's Taphouse,Tucson,AZ,Beer,3.5,149
0YiRkVMR2cg17hk9u6nGhg,Elicia's Pizza,Saint Louis,MO,Restaurants,2.0,59
9EgoCSRFfXUEGiJWFQLJ1w,Fine Wine & Good Spirits - Premium Collection,Philadelphia,PA,Beer,4.0,36
ehcjV7rk61jO8ro-xW4EuQ,Carino's Italian Ristorante,St Pete Beach,FL,Italian,4.0,133
HDuR_Dtb5xLQyTbz53DJ9Q,Dove Mountain Brewing,Marana,AZ,Bars,3.0,182
gp9PRGOKR7qiRsy-vxoYVA,O' My Buns,Tucson,AZ,Bakeries,3.5,43
YOEsOaiV0AznLshMDg5bJw,Reno Vulcanizing Auto Care & Tires,Reno,NV,Tires,4.5,102
5xdd5KXz1TXmRI47M-VO2A,Fast Burrito,Indianapolis,IN,Fast Food,4.0,34
vR9SKMvXCXyrl6u5ouWHBQ,Chan's Halal Restaurant,Philadelphia,PA,Asian Fusion,3.0,44
2xVsWBNFwZOxIOdd9Mwnww,Cheeseburger In Paradise,Exton,PA,Restaurants,2.5,20
azEWQ-v2J-Y-K4rXeaYf_Q,The Quarter Stitch,New Orleans,LA,Arts & Crafts,4.5,77
v7YRuZlPMwbi82q5I15few,DT Nails & Spa,Philadelphia,PA,Beauty & Spas,3.0,28
ZPWJAgvdHREomrUJ8tIh2Q,The Granada Theatre,Santa Barbara,CA,Performing Arts,4.0,44
8Bnn5sFX3KJ2CbEG9e16aA,Safelite AutoGlass,Fairless Hills,PA,Windshield Installation & Repair,4.0,51
lPPFfaAxzyj8R3dr9kasbg,Dairy Queen,Conshohocken,PA,Ice Cream & Frozen Yogurt,3.5,17
PPcKiRY_-QoOx9JxPK01VQ,Century Gateway 12,Tucson,AZ,Arts & Entertainment,4.0,61
TfcdLs2Re40wIz6UmYpaAQ,Fuji Mountain Japanese Restaurant,Bryn Mawr,PA,Restaurants,4.0,44
VUe_7JxmIauXFRxFuurCdQ,The Woodhouse Day Spa - New Orleans,New Orleans,LA,Day Spas,4.0,195
K9gaM9XdGqGWsQMdjpxFIQ,7-Eleven,Philadelphia,PA,Coffee & Tea,3.5,15
8JEOmVGQffkr6xtn4vvplQ,Pita Kebob,Ruskin,FL,Kebab,4.0,142
Tcf5_PclJOpuLMfYQUG8jw,Los Rancheros,Avon,IN,Restaurants,3.5,42
a0_wSrpAqg_eHnNej273Sw,Gusto Osteria,Tucson,AZ,Restaurants,4.0,138
NEdtfHemM4_L1pWBcdladA,Fred Beans Hyundai,Doylestown,PA,Automotive,2.5,50
2x31vm7m-ySddAlR5GWmbw,Sports Authority,Tucson,AZ,Shopping,3.5,14
bwlSGCjYLNwzXVD9CB_8EA,Hugs & Yogurt Cafe,Willow Grove,PA,Ice Cream & Frozen Yogurt,4.0,15
FjGAm10tARIypt5fYGpfqQ,Jersey Mike's Subs,Pinellas Park,FL,Fast Food,3.0,29
1aps22WlhV4bHPaEQZxkKQ,Market Grill,Saint Louis,MO,American (Traditional),3.5,32
-4dYswJy7SPcbcERvitmIg,Pathmark,Philadelphia,PA,Food,2.5,34
frsWe9bmMOMIBOBNzsCTew,African Palace Bar And Grill,Florissant,MO,Restaurants,4.0,26
m2xX6hXy6xj4rIemZkntMw,Simpson House Tea Room,Chester Springs,PA,Food,2.5,61
z7sp6u5JnNlq2ziu31EFvw,CVS Optical,Philadelphia,PA,Shopping,2.5,35
BdHadrVCRSsBaTYrBUpBgQ,Anthony's Bar,Saint Louis,MO,Nightlife,4.0,34
SNclIeZ9Zxqigdkiq0hNSg,Magazine Antique Mall,New Orleans,LA,Antiques,3.0,87
1s-vqaaGLscl7h4XIDO7LQ,Brilliant Nail Spa,Franklin,TN,Beauty & Spas,4.0,74
TGHxU9bjU4vPpAqOdD0Eew,Big Woody's BBQ,St Charles,MO,Barbeque,4.5,185
Gm2t6tXjy0mNudBFsBxeJA,Havana Dreamers Cafe,Trinity,FL,Ethnic Food,4.5,145
d-FXBUOsu1KXFypLt5bGqg,The Coffee Room,Newtown,PA,Coffee & Tea,4.0,82
VLryc6Q-JbhMdrg7L6rRww,Porta Via Italian Kitchen Cool springs,Franklin,TN,Bars,3.5,77
vJU7VP831iKtwdwdD49MWw,Harr's Surf & Turf Market Inc,Palm Harbor,FL,Specialty Food,2.0,34
kDo_9xc1PLlwgY_98qfi4w,Panaderia Azteca,Reno,NV,Bakeries,4.5,20
XPS5smEJ4oTsbpKFWawIRA,HQ Salonspa,Sherwood Park,AB,Day Spas,5.0,12
fNssGWMjae-SUzyyGblspQ,Apron,Haddonfield,NJ,Caterers,4.5,24
DzpaiMQnB_sNhZPrgdvKHg,Sushiya Express,Goleta,CA,Sushi Bars,3.5,163
dNhuI4zka3WDhbfksalj5w,Willie's Chicken Shack,New Orleans,LA,Cajun/Creole,3.5,83
2vPz8WIiRGLyYtqadD4SPw,The Candle Factory,Tucson,AZ,Home Decor,4.5,14
iolaqx0v6g-fymksGWIU9A,Camden Bay Apartments,Tampa,FL,Real Estate,3.5,53
RykQaoqinB4ZST_F-fODZg,AT&T Store,Tampa,FL,Telecommunications,3.5,26
MN-Em6pY0ZXZQsLv6uBhrA,Asian Garden,Philadelphia,PA,Chinese,3.0,10
oFMpfE5J6f0ATRmsVXrFSg,Papa Sam,Philadelphia,PA,Pizza,3.0,6
CLEWowfkj-wKYJlQDqT1aw,Blow Bar Express Styling Salon,Tampa,FL,Makeup Artists,4.0,55
x6lR5JRsISIVhoPMsNwNrg,PetSmart,Wesley Chapel,FL,Pets,2.5,26
zmpNbfRPecNkb1FhNbL1IA,iLuv Pho,Tucson,AZ,Vietnamese,3.0,54
-sSGKR1V1oBm7BJicIXozg,Barra Rossa Ristorante & Wine Bar - Downington,Downingtown,PA,Gluten-Free,3.0,100
cogiJiOXN5fDu7jnkYEkfQ,Kroger,Indianapolis,IN,Grocery,3.5,25
kSRTaNwuHmmcZ32yRCmhJw,Gateway Cafe,Wayne,PA,Restaurants,3.5,10
5Y_TiS_KJAgJMf9ZiKutEQ,Jungle Prada Tavern,Saint Petersburg,FL,Salad,3.5,118
ERl6OCSEIFBOqfjai_jIUg,La Parrilla Suiza,Tucson,AZ,Restaurants,3.0,125
_rkjLrft2ZgHcLBLF9amXw,Uno Pizzeria & Grill,Oaks,PA,Restaurants,3.0,138
0z-pNv_92L_-LiYV_XlcSw,Brawley's Restaurant,Tucson,AZ,Food,3.5,90
a7FSs8soBoxfkPXvzSsvbg,Garcias Mexican Restaurant,Franklin,TN,Mexican,4.0,158
5lksp7gCxjCytIG1QZM8yg,Manna From Heaven,St. Petersburg,FL,Restaurants,3.0,14
h5WHp4sVy7v1ezQ95Q5Aqg,Grace Manor Restaurant,Edwardsville,IL,Restaurants,3.0,11
HSyOKS1cbfNWFoRCARNfcw,King Ribs Bar-B-Q,Indianapolis,IN,Restaurants,4.0,85
IImx1Q92kotTgR6efNdEkg,SPELL Style Lounge,Phoenixville,PA,Beauty & Spas,4.5,57
JFUTJaE3REmCne1hnWm-OQ,Taste-D-Burger,Saint Louis,MO,Food,3.5,12
zYty3y2eQZQfdCSzyUUbzw,Valley Shepherd Creamery,Philadelphia,PA,American (New),4.5,32
yf1fXCSYCKvUGUgv5KaInA,David's Bridal,Springfield,PA,Fashion,3.5,69
ypp08ewHqQ-zmdTnG8qOAw,New Dragon Express,Edmonton,AB,Restaurants,2.5,14
yx-YZxKBk5hmtjnhASJEZA,Studio Green Organic Salon & Spa,Nashville,TN,Massage,4.0,35
-UNPalKlpI-_2ejgFNCBPg,Francesca's,Nashville,TN,Fashion,3.5,12
OfI4DC1DVCJ92XcLdFBMFg,Harkins Theatres  Tucson Spectrum 18,Tucson,AZ,Cinema,4.0,90
TCdNYh5tdjoNmA1WMx3ZPg,Roselena's,Philadelphia,PA,Restaurants,4.0,10
x_FYTW7x9BQRXH9Bio14fQ,Ed Martin Nissan Fishers,Fishers,IN,Automotive,3.0,24
7tTV8KR1HpWFL4iXFizJ1w,Atomic Bootlegger Lounge,Sparks,NV,Food,4.0,22
Wd9JBLjCCh5yTF0vPAxCAA,El Merendero,Tucson,AZ,Mexican,4.0,202
xDqifhzRrOOYMOgOtWvyWQ,Waffle House,Nashville,TN,Breakfast & Brunch,4.0,19
jFmS7S0kU5ZQHSm4jqymQw,Vegetate,Philadelphia,PA,Sandwiches,3.0,19
w9H_CdMp9hCYqbWgpv3D0w,ScholarShop,Saint Louis,MO,Women's Clothing,3.5,47
Y5PhEJ4pZ2Pp6LMa_lLe1Q,AMC Classic Granite Run Mall 8,Media,PA,Arts & Entertainment,2.5,63
pdc4NvS9dvOAH9O3N5INbQ,Elements Massage - Cherry Hill,Cherry Hill,NJ,Massage Therapy,4.0,55
ATutwWGFf7Wo-xO24LNwAw,Pappoule's,Tucson,AZ,Greek,3.0,9
KBxy9u0_jL2-8_yBh-alag,Dream Tips Nails & Spa,Cherry Hill,NJ,Beauty & Spas,3.5,50
_tUOXMgyX_XZ2SioYPFrNw,Borders Books Music & Cafe,New Orleans,LA,Shopping,4.0,12
l8uzbLGk9CLjElcWGyBZ0Q,Transcend Coffee - Ritchie Market,Edmonton,AB,Food,4.5,32
uvQQlr5ye4ReQTxuyB7kCA,Poseidon,New Orleans,LA,Nightlife,4.0,198
IxeRcUafHLEtiNfCel4ORQ,Barefoot Beach Hotel,Madeira Beach,FL,Hotels,3.5,41
wuRdlQ8jwEjWGeiRpAa3TA,Vino Volo,Philadelphia,PA,Bars,3.0,9
TCAaeZi4m_RwUTTbZseRmg,Hearthside,Collingswood,NJ,Restaurants,4.5,161
yjcpRvhOtqgu7ykZiL4xFQ,Nuts Vs Fruit,Philadelphia,PA,Specialty Food,5.0,12
SCxoTK6z0LpPkGz2Iy3Ccg,Mister T's Patio Furniture,Nashville,TN,Shopping,2.5,6
uKFYm0R8Fuf3H2vihxEobA,Jiffy Lube,St. Petersburg,FL,Gas Stations,2.5,51
QzF9_wG89ZpCZXpQ-QGj-Q,One Hour Valet,New Orleans,LA,Dry Cleaning & Laundry,3.5,17
DihYLRZjODshdEFJkj5nTg,Condon's Flower Cart,Collingdale,PA,Florists,5.0,9
AtDtwv66pG52TehGR3f6tQ,Randazzo's Pizzeria,Willow Grove,PA,Pizza,4.0,40
PaIGgIIci37Mlv1B_52uyw,Target,Turnersville,NJ,Shopping,3.5,14
1165tVWCcxFvYoHT1-I2mw,Prime 108,Nashville,TN,American (New),3.5,113
xuXNf1lkTJ382-hp0HO5Cw,Philly's Best,Spring Hill,FL,Sandwiches,4.0,46
4tOx_-enkWEg3Q6VeISLRw,Value World,Indianapolis,IN,Used,3.5,25
RsJE0PIwTgKSB6CHmutjAw,Starbucks,Edmonton,AB,Food,3.5,12
CJZgTBOeVi0wjXyG8BgECQ,Woody's Watersports,Madeira Beach,FL,Boating,4.5,98
x7_p5O3ChQa7shdHCcLHZQ,Olivier's Creole Restaurant,New Orleans,LA,Event Planning & Services,3.5,172
kJputVxFc4-tvwTI6MVm3g,Fort Ben Pub,Indianapolis,IN,Restaurants,4.0,47
b8EjtNcEKDbR1ATUaKO7WA,Lilly's Gourmet and Catering,Doylestown,PA,Event Planning & Services,4.5,62
iTEqQMrPa88swEV-ZR85XA,Hoang Tofu,Nashville,TN,Restaurants,4.5,77
eRtrcUyflgHRyrP1-yPMsg,VCA Garden State Animal Hospital,Cherry Hill,NJ,Pets,4.0,46
mOqoNkokMbNmj6WtvkMFZA,Pet Supermarket,Tampa,FL,Pets,3.0,16
DM48fucxfXKf--e3ZqHq0Q,"Tires, Etc",Clifton Heights,PA,Automotive,2.0,80
oCbJpGl8IkH1WdYa25TDBA,Morrow's,New Orleans,LA,Burgers,4.0,831
aJ2AVfEFHbPIUO6sTyOjOw,Nashville Cleaners,Nashville,TN,Local Services,3.5,39
cz0sBSp8G2R2dqE6cccbuw,Wit or Witout Cheesesteaks,Philadelphia,PA,Restaurants,2.5,37
cBKnslx4cF0tiSrhjHWrdA,Blues On Whyte,Edmonton,AB,Nightlife,3.5,27
Dt26KHsIfgnS1q52HKgIcw,Glass Doctor of Greater St. Louis,St. Louis,MO,Windows Installation,3.5,31
b4DcNSlKBGIoOmX7PLxmWw,Wildflower Grill,Edmonton,AB,Canadian (New),4.0,105
mVMR2nvy96Jrl0Aqa8NeBg,Sabor del Caribe,Tampa,FL,Puerto Rican,4.5,8
8zo6B_ZylluQcC3Pi8FP3w,Safelite AutoGlass,Tucson,AZ,Auto Glass Services,4.0,65
RdDS9iOb5JJhFom1Ny4xUQ,Slack's Hoagie Shack,Fairless Hills,PA,Sandwiches,3.5,58
DgCqXgSG_WjreSgYaxZdVg,CataVinos,Tucson,AZ,Wine Tasting Room,4.0,36
stnNDWmNgQzndXN2FBm__A,Lolli Lolli,Philadelphia,PA,Fashion,3.0,28
mKZEuPNLVe4yRL0UfxFPTg,Season's Fresh,Tampa,FL,Modern European,4.5,104
J55AT36H5EeJ9ey8etGjHA,Donut Palace,Hermitage,TN,Food,4.5,47
g8asTfC0kY9uzt1AHdm35A,Reily Student Recreation Center,New Orleans,LA,Gyms,4.0,20
fT5ZdHIAQF7OLz0340ioEA,Willis Honda,Burlington,NJ,Car Dealers,2.0,18
at82YGuTKWrVyY3lPHh7eg,McAlister's Deli,Des Peres,MO,Salad,3.5,34
Xbx0B7y0MAKgR4tqQvWazw,Bluestone Lane,King of Prussia,PA,Food,3.5,33
aeuDPfYSDHENrNkPdbWFqw,Midas,Greenwood,IN,Oil Change Stations,3.0,19
enarGotTJq0LCk2bbCYqGA,Dagwoods Sports Tavern,Tampa,FL,Restaurants,3.0,33
siIZOzIQgYiQmx55c9S3zQ,Jiffy Lube,Paoli,PA,Automotive,3.0,30
LSxmfbgcZLdQ5ai2vf2nmA,Zaikka Indian Grill,Newark,DE,Vegetarian,3.5,69
4RMHlggaIdNibPUJPVEd6w,Bridgewater's Pub,Philadelphia,PA,American (New),3.5,162
1aZFm_mhhxIoAdeRBMJ7Tg,Produce Junction,Hatboro,PA,Food,3.5,23
J1O2KJ57jnAZlsdaNQCyCQ,Lush Fresh Handmade Cosmetics,New Orleans,LA,Beauty & Spas,4.5,35
44CGMbwgAXCPBXB-7V3B2Q,Bluffs On Broadway,Saint Louis,MO,Venues & Event Spaces,4.5,7
LfrCUDzg66jncxLvNxBnlg,Bocconcini,Philadelphia,PA,Gluten-Free,4.5,163
xDEee0p41GueCDN0EAp-YA,Phone Repair Philly - Center City,Philadelphia,PA,Shopping,4.5,106
IPrhhRciQVhdQfEIu8_9fQ,My Sugar Pie,Zionsville,IN,Food,4.5,100
5Z-z5-ZYmrJ8RW_oOpp9lQ,Oaks Italian Deli & Pizzeria,Oaks,PA,Sandwiches,3.5,70
EyoGUM01HS9kemQcnTRLIw,Sofra Restaurant,Edmonton,AB,Turkish,4.5,75
GHK20heZfd06CAmhi9Qikw,Justin's Collingswood Barber Shop,Collingswood,NJ,Barbers,5.0,43
YjcWqy2UfCmBeiPbgdFxVA,CVS Pharmacy,Drexel Hill,PA,Health & Medical,2.0,24
7IdIGemGZodDAA_9mJCigA,Farmer Boy,Santa Barbara,CA,Breakfast & Brunch,4.0,255
aL0eiK_8W20Z9_4LsWbYFQ,MCL Restaurant & Bakery,Indianapolis,IN,Buffets,4.0,41
orIRNZ7D6qVvKQck2N1xXg,Cottman Transmission and Total Auto Care,Maple Shade,NJ,Automotive,4.5,13
WMI3BjDby0U-IF6NnN0SXA,Cherry Hill Pizza,Cherry Hill,NJ,Restaurants,3.0,27
JK6a5IRnPg1tQA3FruwaQw,Philadelphia Runner,Philadelphia,PA,Shoe Stores,4.5,31
32m9wJDqmjKrG2Jnn0QlCA,Spice Mandarin Cuisine,Philadelphia,PA,Restaurants,3.5,12
sVWUxesVKseXGq78UwwajA,Steak ’n Shake,Port Richey,FL,Restaurants,2.5,45
d26K8f4sHEl8Pvct59OISQ,QuikTrip,St Louis Downtown,MO,Automotive,4.0,13
HSzSGdcNaU7heQe0NJibIg,Gillane's Bar & Grille,Ardmore,PA,Nightlife,3.0,23
BJBSwMKADtYjqFDCL3-zkw,IHOP,New Orleans,LA,American (Traditional),2.0,248
MkJdyYXy9L8icy26UKweYA,Walgreens,Metairie,LA,Shopping,2.5,17
VAxb8k1hygv1nc7uI3d9NA,Pasquale's Sports Bar,Levittown,PA,Bars,2.5,15
eaJCpC6IhYphj7bwCDHTwQ,Three Brothers Coffee,Nashville,TN,Bagels,4.5,249
CU7JcRlCu01SFdf6CCITXQ,Riverview Restaurant & Marina,Ashland City,TN,Restaurants,3.5,70
QdQpt47Xg6GXZfJm-Kaebw,Hungry Howie's Pizza,Tucson,AZ,Restaurants,3.5,47
zYu2D8FzczailDkEMURExg,Jimmy Guana's,Indian Rocks Beach,FL,Sandwiches,3.0,170
DR5UdQqGnbtIdFSt0s4Jxg,Wank Harvey,Havertown,PA,Dentists,4.0,13
RkA7wLIxPweJn0HgLSNjHw,Glory Days Grill,Brandon,FL,Bars,4.0,147
mBcvp7NarEQEviJyRiX23Q,Starbucks,Philadelphia,PA,Coffee & Tea,3.5,63
wQWhY5vA3ESMh6qFHMYvrg,Queen Nails & Day Spa,Philadelphia,PA,Massage,4.0,98
fNfnyVFfn7B9zuU7cYyk3Q,Bruka Theatre of the Sierra,Reno,NV,Cinema,4.5,37
JX4tUpd09YFchLBuI43lGw,Naked Cyber Cafe & Espresso Bar,Edmonton,AB,Arts & Entertainment,4.0,12
waPnDEqaTJ7wigQQaUcSqg,Ninja Noodle,Edmonton,AB,Chinese,4.0,28
Tb1lEb1DTSgxanRHJjTDpQ,A.C. Moore Arts & Crafts,Philadelphia,PA,Arts & Crafts,4.5,24
H1i2aWZKw0SRPfaDImV5XA,Wingstop,Tucson,AZ,Chicken Wings,3.0,62
-HMt-jXxUNBIkO8IUOtE-g,Uncle Andy's Ice Cream Parlor,St Pete Beach,FL,Ice Cream & Frozen Yogurt,4.0,43
QUnvoceeKLK201dOflQThA,Pandora's Snowballs And Soft Serve Ice Cream,New Orleans,LA,Street Vendors,4.0,108
q84DgKvAg6ZLVuSiNpPclQ,Cheese ZZZ,Clearwater,FL,Restaurants,2.5,13
mVc8zELrj_woaUI8wFzGkg,Tony the Tailor,Edmonton,AB,Sewing & Alterations,4.0,14
Po11AHzGvusEezcMzFRU-w,Ryder's Tavern,Saint Louis,MO,Bars,4.5,20
k6NkyANDoAMSNpa9_VD8IQ,Rosa Mezcal,New Orleans,LA,Restaurants,4.0,76
-JStjL-8mRZq4ov4uI1FaQ,Luberto's Brickoven Pizza,Dublin,PA,Restaurants,4.0,96
c8_GqZbu9vGgBsdooQQeyA,Little Caesars,White House,TN,Pizza,3.0,8
aGuJYGl_Vj6ctot_1mW3tA,Camp Bow Wow Tampa Airport,Tampa,FL,Pet Sitting,4.5,48
Ykjxo6uK6V-ttxy1pORi6g,Williams-Sonoma,Nashville,TN,Shopping,3.5,9
bMfJhjTavo1n19qin1tmyw,MC2 Home Inspections,New Palestine,IN,Professional Services,4.5,33
oFT-uwZJdBngbBXONAjbQQ,Phan's Kitchen,Indianapolis,IN,Food,5.0,105
g50ImmCX3WY3koEDIzoKxg,"CANFEST, Reno's International Canned Beer Festival",Reno,NV,Arts & Entertainment,4.5,43
yuW60QyweNNcyHa_3fkrYA,Izenberg's Catering & Cafe,Conshohocken,PA,Caterers,3.5,86
EoVKoQcCVxz-wWVqCAymHA,Ryan's Country Store,Aston,PA,American (Traditional),4.0,9
E-rQsSrYeNBNT2Z3pXmd-g,Marti & Liz Shoes,Franklin,TN,Fashion,3.5,46
YyKB2S6YBd7aGNeIyc_sag,Empire Deli & Pizza Co,Saint Louis,MO,Restaurants,3.5,61
caTm3UNjH5ln6efTHFEYog,City Greens,Metairie,LA,Restaurants,4.0,66
d9eI_GFFIvR22f63Jt1MtA,RowZone Indoor Rowing & Fitness Studio,Philadelphia,PA,Paddleboarding,4.5,62
hdVqM-QngiiLRaMOvwXglQ,Boba Island Bubble Tea,Edmonton,AB,Juice Bars & Smoothies,4.0,25
Sks1IMYoJd8pQj9uSfNYXA,Colors of Spring,Saint Louis,MO,Nurseries & Gardening,3.5,11
xI2wOBEkYz7gtXxAV4v9MQ,Foyt Wine Vault,Indianapolis,IN,Sports Bars,4.5,49
jSP0rpPCYJ-FvW6yydY8Mg,McDonald's,Marana,AZ,Fast Food,2.5,36
voAosWO5yGhvppHRKm-7mQ,Magnolia Grill of New Orleans,New Orleans,LA,Breakfast & Brunch,3.5,117
3Kj0DlqXWTGqi6GUsM0Nfg,El Rancho Mexican Grill,Port Richey,FL,Mexican,2.5,9
BJnnPDTZXsyXou42HnHfHA,U-Haul of University City,Philadelphia,PA,Propane,2.0,40
9rMLrfcH-d6mKdq7uMNwzw,Costco,Indianapolis,IN,Food,4.0,58
6JaHpWSKuJgTQTmxHxPe3A,Firestone Complete Auto Care,Saint Louis,MO,Auto Repair,4.0,48
Bj4iZefGQB4aQ9KC1q4ESg,Table Rock,Boise,ID,Landmarks & Historical Buildings,4.5,41
T6NKDCxYp8cHZSCs2ogAzw,Main Street Tires & Services,Nashville,TN,Automotive,5.0,80
Ah7mpTWpdflSaCZHKHx8Dg,Yori's Church Street Bakery,West Chester,PA,Restaurants,4.5,86
RHKaHXUelcRN1_uvKtRrGA,Brentwood Day Spa,Brentwood,TN,Day Spas,4.0,6
-b7A7e2zh3CDTpgChRoRKw,Thailand Restaurant,Tampa,FL,Restaurants,4.0,119
pxITXo8ZoSmCq05eIEN1pw,Blue Ribbon Meat & Butcher Shop,Sparks,NV,Seafood,4.5,82
IFDS30i3hmYSmrpP2-silg,New Orleans Arena,New Orleans,LA,Stadiums & Arenas,3.5,45
ln2TenkFOODYi7AOX9we1Q,Frank's Pizza & Restaurant,Tampa Bay,FL,Restaurants,3.5,116
NZG9a_jMy5e6jC8TrDvP7Q,Holiday Inn,New Orleans,LA,Venues & Event Spaces,3.0,58
gAHAGpvX090Ws7utuAUFkw,Jellybean Jungle,Marlton,NJ,Amusement Parks,4.0,24
Xsvi9wYhD7u5XrK2EKDd8w,Five Star Pizza,Tampa,FL,Pizza,4.0,95
JRoY9Mx2LghIki2Uo1SOJA,The Wine Tap,Belleville,IL,Bars,4.5,93
Yp8gbMuCXIWJWoRvkOJcGA,Wasabi Sushi & Asian Grill,New Orleans,LA,Restaurants,3.5,57
Z8aFAq2ANvXQJPKko1p41Q,Mr Wizard of Aston,Aston,PA,Automotive,3.5,9
19WNP2xXcsbWGCysShnupg,Lisa Nails & Spa,Hatboro,PA,Hair Removal,2.0,64
8l3w-veP9tSZ2W0vGgw_yA,All Points Towing,Reno,NV,Automotive,4.5,45
N2i1U4Z6GHEw9V02N2u6JA,Hollander Hotel,St. Petersburg,FL,Event Planning & Services,4.5,265
0Xsmy6HtVVBlCbbMjRyzcg,Plaza Bowling,Edmonton,AB,Bowling,4.5,19
