city,main_category,is_weekend,context_score,context_count
Plainfield,Home & Garden,1,2.0,1
Plainfield,Home Decor,0,5.0,1
Plainfield,Ice Cream & Frozen Yogurt,0,3.0,2
Plainfield,Restaurants,1,1.0,1
Plant City,Food,0,3.0,1
Plant City,Food,1,5.0,1
Plant City,Southern,0,4.0,1
Plymouth Meeting,Arts & Entertainment,0,5.0,1
Plymouth Meeting,Arts & Entertainment,1,2.0,1
Plymouth Meeting,Asian Fusion,0,3.4,10
Plymouth Meeting,Asian Fusion,1,4.0,3
Plymouth Meeting,Event Planning & Services,0,2.0,1
Plymouth Meeting,Event Planning & Services,1,3.0,1
Plymouth Meeting,Japanese,0,3.25,4
Plymouth Meeting,Massage,0,3.0,1
Port Richey,Cinema,0,4.0,1
Port Richey,Cinema,1,5.0,1
Port Richey,Mexican,1,3.0,1
Port Richey,Performing Arts,1,2.0,1
Port Richey,Restaurants,0,5.0,1
Port Richey,Restaurants,1,4.0,2
Port Richey,Sushi Bars,0,3.0,2
Port Richey,Sushi Bars,1,3.0,1
Pottstown,Beauty & Spas,0,4.0,1
Pottstown,Restaurants,0,5.0,1
Pottstown,Restaurants,1,4.0,1
Primos,Coffee & Tea,0,4.333333333333333,3
Primos-Secane,Appliances,1,4.0,2
Prospect Park,Italian,0,2.0,1
Quakertown,Active Life,0,3.0,1
Quakertown,Beer Bar,0,1.0,1
Quakertown,Beer Bar,1,1.0,1
Radnor,Food,0,2.0,1
Redington Shores,Condominiums,0,5.0,1
Reno,Active Life,0,4.0,1
Reno,American (New),0,3.75,8
Reno,American (New),1,4.25,4
Reno,American (Traditional),0,3.0,2
Reno,American (Traditional),1,2.0,1
Reno,Animal Shelters,1,5.0,1
Reno,Apartments,0,5.0,1
Reno,Appliances,0,2.0,1
Reno,Arts & Entertainment,0,3.888888888888889,9
Reno,Arts & Entertainment,1,3.4,5
Reno,Asian Fusion,0,5.0,1
Reno,Auto Glass Services,0,5.0,1
Reno,Auto Repair,0,5.0,1
Reno,Auto Repair,1,5.0,2
Reno,Automotive,0,3.5714285714285716,7
Reno,Automotive,1,2.0,1
Reno,Bakeries,0,5.0,1
Reno,Bars,0,3.6666666666666665,24
Reno,Bars,1,3.25,8
Reno,Body Shops,1,4.0,1
Reno,Breakfast & Brunch,0,4.333333333333333,6
Reno,Breakfast & Brunch,1,2.8,5
Reno,Burgers,0,3.0,1
Reno,Cafes,0,3.4,5
Reno,Cafes,1,4.0,2
Reno,Cantonese,0,3.8333333333333335,6
Reno,Cantonese,1,1.0,1
Reno,Casinos,0,4.0,1
Reno,Chicken Wings,0,2.0,2
Reno,Chicken Wings,1,3.5,2
Reno,Chinese,0,4.0,1
Reno,Chiropractors,0,5.0,1
Reno,Cinema,0,3.0,1
Reno,Cocktail Bars,0,5.0,1
Reno,Day Spas,0,4.0,1
Reno,Delis,0,4.5,2
Reno,Dentists,0,5.0,1
Reno,Event Planning & Services,0,3.6666666666666665,12
Reno,Event Planning & Services,1,3.0,4
Reno,Fashion,0,3.0,2
Reno,Fast Food,0,3.75,4
Reno,Fast Food,1,4.0,1
Reno,Festivals,1,2.0,2
Reno,Fondue,0,3.4,5
Reno,Food,0,3.911111111111111,45
Reno,Food,1,4.133333333333334,15
Reno,Greek,0,4.5,2
Reno,Greek,1,4.0,1
Reno,Grocery,0,3.375,8
Reno,Grocery,1,3.0,1
Reno,Gunsmith,1,5.0,2
Reno,Gyms,0,5.0,1
Reno,Handyman,0,5.0,1
Reno,Haunted Houses,1,5.0,1
Reno,Home Services,0,5.0,1
Reno,Hot Dogs,0,1.5,2
Reno,Italian,0,3.5,2
Reno,Japanese,0,4.0,1
Reno,Japanese,1,3.5,2
Reno,Latin American,0,4.5,8
Reno,Latin American,1,2.0,2
Reno,Mattresses,0,4.0,1
Reno,Men's Hair Salons,0,4.5,2
Reno,Mexican,0,4.0,3
Reno,Mexican,1,3.5,2
Reno,Music Venues,0,3.5,2
Reno,Music Venues,1,2.0,1
Reno,Nightlife,0,4.375,8
Reno,Nightlife,1,4.75,4
Reno,Pakistani,0,3.0,1
Reno,Pakistani,1,3.0,1
Reno,Pets,0,2.0,1
Reno,Pizza,0,4.25,4
Reno,Pizza,1,4.0,1
Reno,Restaurants,0,3.4130434782608696,46
Reno,Restaurants,1,3.5555555555555554,27
Reno,Salad,0,3.3333333333333335,3
Reno,Sandwiches,0,4.0,1
Reno,Sandwiches,1,5.0,1
Reno,Seafood,0,5.0,3
Reno,Shopping,0,3.3333333333333335,6
Reno,Shopping,1,4.0,4
Reno,Signmaking,1,5.0,1
Reno,Specialty Schools,0,4.666666666666667,3
Reno,Sporting Goods,0,5.0,1
Reno,Steakhouses,1,5.0,1
Reno,Sushi Bars,0,4.111111111111111,9
Reno,Sushi Bars,1,4.0,4
Reno,Tattoo,0,5.0,1
Reno,Tires,0,5.0,1
Reno,Venues & Event Spaces,1,3.0,2
Reno,Vietnamese,0,4.0,1
Reno,Vietnamese,1,4.0,1
Reno,Wigs,0,5.0,1
Reno,Wine Bars,0,4.0,1
Reno,Wine Bars,1,4.5,2
Ridley Park,Diners,0,4.0,1
Ridley Park,Diners,1,1.0,1
Ridley Park,Restaurants,0,5.0,1
Riverton,Hair Removal,0,5.0,1
Riverview,Asian Fusion,1,4.0,1
Riverview,Food,0,4.0,1
Riverview,Nightlife,0,3.5,2
Riverview,Nightlife,1,3.5,2
Riverview,Restaurants,0,4.0,1
Rock Hill,Automotive,0,5.0,2
Rockledge,Sandwiches,0,5.0,1
Rockledge,Sandwiches,1,4.5,2
Rosemont,Restaurants,0,4.0,1
Royersford,Bagels,0,3.0,3
Royersford,Bagels,1,4.0,1
Royersford,Food,0,1.0,1
Royersford,Ice Cream & Frozen Yogurt,0,1.0,1
Royersford,Ice Cream & Frozen Yogurt,1,4.0,1
Royersford,Restaurants,0,3.375,8
Royersford,Restaurants,1,5.0,4
Runnemede,Restaurants,0,3.0,7
Runnemede,Restaurants,1,2.6666666666666665,3
Ruskin,Breakfast & Brunch,0,4.0,1
Ruskin,Breakfast & Brunch,1,1.0,1
Ruskin,Kebab,1,5.0,2
Safety Harbor,American (Traditional),0,2.0,1
Safety Harbor,Greek,0,3.0,1
Safety Harbor,Greek,1,4.0,2
Safety Harbor,Hot Dogs,0,3.75,4
Safety Harbor,Restaurants,0,3.5,4
Safety Harbor,Restaurants,1,3.0,1
Safety Harbor,Southern,0,2.0,1
Safety Harbor,Southern,1,4.0,1
Sahuarita,Burgers,0,2.0,1
Saint Albert,Chinese,1,4.0,1
Saint Ann,American (Traditional),0,3.0,3
Saint Charles,American (Traditional),0,5.0,1
Saint Charles,Beer,0,4.0,1
Saint Louis,Active Life,0,1.0,1
Saint Louis,Active Life,1,4.0,1
Saint Louis,American (New),0,3.6153846153846154,13
Saint Louis,American (New),1,3.0,1
Saint Louis,American (Traditional),0,4.0,6
Saint Louis,American (Traditional),1,4.666666666666667,3
Saint Louis,Animal Shelters,0,5.0,1
Saint Louis,Arts & Entertainment,0,3.6666666666666665,3
Saint Louis,Arts & Entertainment,1,4.0,2
Saint Louis,Asian Fusion,0,3.5,2
Saint Louis,Asian Fusion,1,3.0,1
Saint Louis,Auto Repair,0,4.0,1
Saint Louis,Automotive,0,4.0,1
Saint Louis,Bakeries,0,4.222222222222222,18
Saint Louis,Bakeries,1,3.875,8
Saint Louis,Bars,0,3.7941176470588234,34
Saint Louis,Bars,1,3.6153846153846154,13
Saint Louis,Basque,0,4.333333333333333,9
Saint Louis,Basque,1,4.4,5
Saint Louis,Beauty & Spas,0,4.0,1
Saint Louis,Beer,0,5.0,1
Saint Louis,Breweries,0,4.333333333333333,3
Saint Louis,Breweries,1,4.0,3
Saint Louis,Brewing Supplies,0,5.0,1
Saint Louis,Burgers,0,4.0,8
Saint Louis,Burgers,1,4.0,3
Saint Louis,Cafes,0,4.75,4
Saint Louis,Cafes,1,4.0,5
Saint Louis,Car Dealers,1,1.0,1
Saint Louis,Chicken Wings,0,3.0,3
Saint Louis,Chinese,0,3.25,4
Saint Louis,Chinese,1,4.0,1
Saint Louis,Cinema,0,3.5,2
Saint Louis,Cinema,1,4.0,1
Saint Louis,Coffee & Tea,1,2.0,1
Saint Louis,Cosmetics & Beauty Supply,0,5.0,1
Saint Louis,Cosmetics & Beauty Supply,1,4.0,1
Saint Louis,Dance Clubs,1,4.0,1
Saint Louis,Delis,0,4.7,30
Saint Louis,Delis,1,4.25,4
Saint Louis,Department Stores,1,4.0,1
Saint Louis,Desserts,0,3.6363636363636362,11
Saint Louis,Desserts,1,4.25,4
Saint Louis,Dive Bars,0,4.5,2
Saint Louis,Dive Bars,1,4.0,1
Saint Louis,Donuts,0,5.0,10
Saint Louis,Donuts,1,3.6666666666666665,6
Saint Louis,Education,0,4.0,2
Saint Louis,Ethnic Food,0,4.0,4
Saint Louis,Ethnic Food,1,5.0,1
Saint Louis,Event Planning & Services,0,4.0,6
Saint Louis,Fashion,0,3.0,1
Saint Louis,Fashion,1,5.0,1
Saint Louis,Fast Food,0,3.3333333333333335,3
Saint Louis,Fast Food,1,5.0,1
Saint Louis,Financial Advising,0,5.0,1
Saint Louis,Food,0,3.8823529411764706,34
Saint Louis,Food,1,3.8333333333333335,6
Saint Louis,Food Delivery Services,0,3.0,1
Saint Louis,French,0,2.5,2
Saint Louis,Furniture Stores,0,5.0,1
Saint Louis,Furniture Stores,1,5.0,1
Saint Louis,Gas Stations,0,4.0,4
Saint Louis,Gluten-Free,0,3.4285714285714284,7
Saint Louis,Gluten-Free,1,4.0,2
Saint Louis,Hair Salons,1,2.0,1
Saint Louis,Home & Garden,0,5.0,2
Saint Louis,Home Decor,0,5.0,1
Saint Louis,Home Services,0,3.3333333333333335,3
Saint Louis,Hospitals,0,5.0,1
Saint Louis,Hotels,0,3.3333333333333335,3
Saint Louis,Hotels,1,2.0,1
Saint Louis,Hotels & Travel,0,2.3333333333333335,3
Saint Louis,Hotels & Travel,1,1.0,1
Saint Louis,Ice Cream & Frozen Yogurt,0,4.1923076923076925,78
Saint Louis,Ice Cream & Frozen Yogurt,1,4.24,25
Saint Louis,Indian,0,4.2,5
Saint Louis,Indian,1,4.0,1
Saint Louis,Italian,0,4.111111111111111,18
Saint Louis,Italian,1,4.6,5
Saint Louis,Landmarks & Historical Buildings,0,5.0,1
Saint Louis,Local Flavor,0,3.925925925925926,27
Saint Louis,Local Flavor,1,4.2727272727272725,11
Saint Louis,Local Services,0,4.0,2
Saint Louis,Lounges,0,2.5,2
Saint Louis,Lounges,1,3.6666666666666665,3
Saint Louis,Makeup Artists,0,5.0,1
Saint Louis,Mediterranean,0,3.857142857142857,7
Saint Louis,Mediterranean,1,5.0,1
Saint Louis,Men's Clothing,0,4.0,3
Saint Louis,Mexican,0,3.0,3
Saint Louis,Mexican,1,4.0,1
Saint Louis,Modern European,0,4.5,4
Saint Louis,Modern European,1,2.0,1
Saint Louis,Music Venues,0,4.142857142857143,7
Saint Louis,Music Venues,1,5.0,1
Saint Louis,Nail Salons,0,4.4,5
Saint Louis,Nail Salons,1,4.666666666666667,3
Saint Louis,Nail Technicians,1,1.0,1
Saint Louis,Nightlife,0,4.111111111111111,27
Saint Louis,Nightlife,1,4.125,8
Saint Louis,Nurseries & Gardening,0,5.0,2
Saint Louis,Nurseries & Gardening,1,2.0,1
Saint Louis,Parent Cafes,1,3.0,1
Saint Louis,Parks,0,4.0,3
Saint Louis,Parks,1,5.0,1
Saint Louis,Pet Stores,0,3.8,5
Saint Louis,Pet Stores,1,3.0,2
Saint Louis,Pets,0,5.0,1
Saint Louis,Pilates,0,5.0,1
Saint Louis,Pizza,0,3.823529411764706,17
Saint Louis,Pizza,1,3.75,4
Saint Louis,Pubs,0,4.142857142857143,7
Saint Louis,Pubs,1,3.6666666666666665,3
Saint Louis,Restaurants,0,3.625,80
Saint Louis,Restaurants,1,3.3214285714285716,28
Saint Louis,Sandwiches,0,4.0,1
Saint Louis,Sandwiches,1,5.0,1
Saint Louis,Shipping Centers,0,3.5,2
Saint Louis,Shipping Centers,1,1.0,1
Saint Louis,Shopping,0,4.4,5
Saint Louis,Shopping,1,5.0,1
Saint Louis,Sporting Goods,0,3.5,2
Saint Louis,Sports Bars,0,3.5,4
Saint Louis,Street Vendors,0,4.333333333333333,3
Saint Louis,Tapas/Small Plates,0,3.3333333333333335,3
Saint Louis,Tapas/Small Plates,1,3.0,2
Saint Louis,Television Service Providers,0,1.0,2
Saint Louis,Television Service Providers,1,1.0,1
Saint Louis,Thai,0,3.1818181818181817,11
Saint Louis,Thai,1,3.5,4
Saint Louis,Trainers,0,5.0,1
Saint Louis,Venues & Event Spaces,1,4.0,2
Saint Louis,Wine Bars,0,4.285714285714286,14
Saint Louis,Wine Bars,1,3.6666666666666665,12
Saint Pete Beach,American (New),0,4.0,1
Saint Pete Beach,American (New),1,4.0,1
Saint Pete Beach,American (Traditional),0,3.142857142857143,7
Saint Pete Beach,American (Traditional),1,4.5,2
Saint Pete Beach,Bars,0,4.333333333333333,6
Saint Petersburg,Active Life,0,5.0,1
Saint Petersburg,American (Traditional),0,4.5,2
Saint Petersburg,American (Traditional),1,4.0,1
Saint Petersburg,Appliances,0,1.0,1
Saint Petersburg,Bars,0,4.333333333333333,3
Saint Petersburg,Beauty & Spas,0,3.5,2
Saint Petersburg,Bed & Breakfast,0,4.5,2
Saint Petersburg,Books,0,3.0,1
Saint Petersburg,Breakfast & Brunch,0,4.0,2
Saint Petersburg,Breakfast & Brunch,1,1.0,1
Saint Petersburg,Chicken Wings,0,2.0,1
Saint Petersburg,Coffee & Tea,0,3.25,4
Saint Petersburg,Coffee & Tea,1,4.0,2
Saint Petersburg,Diners,0,4.5,2
Saint Petersburg,Diners,1,4.0,4
Saint Petersburg,Fast Food,0,4.5,4
Saint Petersburg,Fast Food,1,3.5,2
Saint Petersburg,Food,0,5.0,4
Saint Petersburg,Food,1,1.0,2
Saint Petersburg,Home & Garden,0,5.0,1
Saint Petersburg,Japanese,0,1.0,1
Saint Petersburg,Local Flavor,0,5.0,3
Saint Petersburg,Mexican,0,4.0,1
Saint Petersburg,Nightlife,0,5.0,2
Saint Petersburg,Nightlife,1,5.0,2
Saint Petersburg,Pets,0,5.0,1
Saint Petersburg,Pubs,0,4.0,1
Saint Petersburg,Pubs,1,5.0,1
Saint Petersburg,Ramen,0,5.0,1
Saint Petersburg,Restaurants,0,4.5,8
Saint Petersburg,Restaurants,1,4.25,4
Saint Petersburg,Salad,1,4.0,1
Saint Petersburg,Sandwiches,0,4.0,5
Saint Petersburg,Sandwiches,1,5.0,2
Saint Petersburg,Seafood,0,4.0,1
Saint Petersburg,Shopping,0,3.0,2
Saint Petersburg,Shopping,1,3.0,3
Saint Petersburg,Specialty Food,0,4.7368421052631575,19
Saint Petersburg,Specialty Food,1,5.0,5
Saint Petersburg,Steakhouses,0,2.0,1
Saint Petersburg,Steakhouses,1,2.5,2
Saint Petersburg,Sushi Bars,0,4.0,1
Saint Petersburg,Trailer Dealers,0,5.0,1
Saint Petersburg,Wineries,0,5.0,1
Santa Barbara,Accessories,1,5.0,1
Santa Barbara,Active Life,0,5.0,1
Santa Barbara,American (New),0,5.0,1
Santa Barbara,American (New),1,3.6666666666666665,3
Santa Barbara,American (Traditional),0,4.4,10
Santa Barbara,American (Traditional),1,5.0,4
Santa Barbara,Bars,0,3.0,3
Santa Barbara,Beauty & Spas,0,3.0,4
Santa Barbara,Beauty & Spas,1,4.666666666666667,3
Santa Barbara,Beer,0,5.0,2
Santa Barbara,Beer,1,4.0,1
Santa Barbara,Brazilian Jiu-jitsu,0,5.0,1
Santa Barbara,Breakfast & Brunch,1,3.0,1
Santa Barbara,Coffee & Tea,0,4.2,5
Santa Barbara,Coffee & Tea,1,4.0,1
Santa Barbara,Cosmetics & Beauty Supply,0,4.0,3
Santa Barbara,Courthouses,1,4.5,2
Santa Barbara,Event Planning & Services,0,3.5,8
Santa Barbara,Food,0,5.0,3
Santa Barbara,Food Delivery Services,0,3.0,1
Santa Barbara,Food Delivery Services,1,4.5,2
Santa Barbara,Food Stands,0,2.6666666666666665,3
Santa Barbara,German,0,5.0,1
Santa Barbara,Grocery,0,4.0,1
Santa Barbara,Hair Salons,0,5.0,2
Santa Barbara,Health Markets,0,4.0,2
Santa Barbara,Health Markets,1,3.0,1
Santa Barbara,Home & Garden,0,4.0,1
Santa Barbara,Home Services,0,4.0,1
Santa Barbara,Hot Dogs,0,3.8,5
Santa Barbara,Hotels & Travel,0,5.0,1
Santa Barbara,Hotels & Travel,1,3.0,1
Santa Barbara,Laundry Services,0,3.0,1
Santa Barbara,Live/Raw Food,0,4.125,8
Santa Barbara,Live/Raw Food,1,4.0,2
Santa Barbara,Local Services,0,5.0,2
Santa Barbara,Mexican,0,4.0,2
Santa Barbara,Mexican,1,4.5,2
Santa Barbara,Nightlife,0,3.857142857142857,7
Santa Barbara,Notaries,0,5.0,1
Santa Barbara,Party & Event Planning,0,5.0,1
Santa Barbara,Performing Arts,0,4.0,1
Santa Barbara,Performing Arts,1,4.0,1
Santa Barbara,Pizza,0,4.0,4
Santa Barbara,Post Offices,0,4.0,1
Santa Barbara,Post Offices,1,4.0,1
Santa Barbara,Restaurants,0,3.857142857142857,7
Santa Barbara,Restaurants,1,3.75,4
Santa Barbara,Sandwiches,0,4.0,1
Santa Barbara,Seafood,0,3.0,1
Santa Barbara,Seafood,1,4.0,1
Santa Barbara,Shopping,0,2.0,1
Santa Barbara,Steakhouses,0,4.0,8
Santa Barbara,Steakhouses,1,3.5,2
Santa Barbara,Sushi Bars,0,5.0,1
Santa Barbara,Sushi Bars,1,4.0,1
Santa Barbara,Tapas/Small Plates,0,3.0,2
Santa Barbara,Thai,0,4.0,1
Santa Barbara,Vape Shops,1,4.0,1
Santa Barbara,Wine Bars,0,4.5,2
Santa Barbara,Wine Bars,1,4.0,1
Secane,Pizza,0,4.0,1
Sellersville,American (New),0,5.0,1
Sellersville,Fruits & Veggies,0,5.0,1
Seminole,American (New),0,4.5,2
Seminole,American (New),1,1.0,1
Seminole,Beauty & Spas,0,5.0,1
Seminole,Fast Food,0,2.0,2
Seminole,Salad,0,3.75,4
Seminole,Specialty Food,1,4.0,1
Sewell,Coffee & Tea,0,4.0,1
Sewell,Food,1,4.0,1
Shamong,Caterers,0,4.0,1
Sherwood Park,Barbeque,1,2.0,2
Sherwood Park,Burgers,0,5.0,2
Sherwood Park,Day Spas,0,5.0,1
Sherwood Park,Day Spas,1,4.0,1
Sherwood Park,Nightlife,0,3.0,1
Sherwood Park,Nurseries & Gardening,0,4.0,1
Sherwood Park,Restaurants,0,3.0,1
Sherwood Park,Soup,0,4.0,1
Shrewsbury,Tapas Bars,0,5.0,1
Shrewsbury,Tapas Bars,1,4.0,1
Sicklerville,American (Traditional),0,1.6666666666666667,3
Sicklerville,American (Traditional),1,2.0,1
Sicklerville,Fast Food,0,3.0,2
Sicklerville,Food,0,5.0,1
Sicklerville,Noodles,0,5.0,1
Sicklerville,Noodles,1,4.0,1
Sicklerville,Restaurants,0,2.6666666666666665,3
Sicklerville,Steakhouses,0,4.0,1
Sicklerville,Steakhouses,1,4.0,1
Skippack,Restaurants,1,4.0,1
Smyrna,Cafes,0,1.0,1
Smyrna,Cajun/Creole,0,4.0,2
Smyrna,Fashion,0,5.0,2
Smyrna,Fashion,1,4.5,2
Smyrna,Fast Food,0,4.0,1
Smyrna,Fast Food,1,4.0,1
Smyrna,Food,1,4.0,1
Smyrna,Laotian,0,5.0,1
Smyrna,Pizza,0,1.0,1
Smyrna,Restaurants,1,2.0,2
Smyrna,Steakhouses,1,2.0,1
Smyrna,Sushi Bars,0,3.6666666666666665,3
Smyrna,Sushi Bars,1,5.0,1
Somerdale,Beer Bar,0,4.0,1
Souderton,Beauty & Spas,0,5.0,1
South Pasadena,Seafood,0,3.5,8
South Pasadena,Seafood,1,4.0,2
Southampton,Car Wash,0,4.0,1
Southampton,Car Wash,1,3.0,1
Southampton,Restaurants,0,4.842105263157895,19
Southampton,Restaurants,1,4.4,5
Sparks,American (New),0,5.0,1
Sparks,Automotive,0,3.0,2
Sparks,Bars,0,3.0,2
Sparks,Bars,1,4.0,1
Sparks,Beauty & Spas,0,5.0,1
Sparks,Beauty & Spas,1,5.0,1
Sparks,Burgers,0,4.0,1
Sparks,Burgers,1,4.0,1
Sparks,Carpeting,0,5.0,1
Sparks,Casinos,0,3.6666666666666665,3
Sparks,Customized Merchandise,0,1.0,1
Sparks,Customized Merchandise,1,5.0,1
Sparks,Fast Food,0,3.5,2
Sparks,Fitness & Instruction,0,5.0,1
Sparks,Food,0,3.3333333333333335,3
Sparks,Furniture Stores,0,4.0,3
Sparks,Grocery,0,4.0,1
Sparks,Hair Salons,0,1.0,1
Sparks,Hair Salons,1,4.0,1
Sparks,Ice Cream & Frozen Yogurt,0,1.0,1
Sparks,Ice Cream & Frozen Yogurt,1,3.0,1
Sparks,Local Flavor,0,4.5,6
Sparks,Local Flavor,1,4.0,1
Sparks,Mobile Phones,0,3.0,1
Sparks,Nightlife,0,4.0,1
Sparks,Pets,0,4.0,1
Sparks,Pizza,0,4.0,2
Sparks,Pizza,1,4.0,1
Sparks,Restaurants,0,3.3846153846153846,13
Sparks,Restaurants,1,4.666666666666667,3
Sparks,Shopping,0,2.0,1
Speedway,American (New),0,4.2,5
Speedway,American (New),1,3.3333333333333335,3
Spring City,Golf,1,3.0,1
Spring City,Mexican,0,4.0,1
Spring City,Mexican,1,3.0,1
Spring City,Performing Arts,0,5.0,2
Spring City,Performing Arts,1,5.0,1
Spring Hill,Delis,0,4.0,1
Spring Hill,Pizza,0,4.0,1
Spring Hill,Restaurants,0,5.0,1
Spring Hill,Thai,0,5.0,2
Spring Hill,Thai,1,5.0,1
Spring House,Italian,0,4.0,2
Springfield,Bars,0,2.0,1
Springfield,Bars,1,3.6666666666666665,3
Springfield,Coffee & Tea,0,3.0,1
Springfield,Event Planning & Services,0,3.6666666666666665,3
Springfield,Event Planning & Services,1,3.0,1
Springfield,Fashion,0,2.5,2
Springfield,Home Decor,0,3.6666666666666665,3
Springfield,Italian,0,2.0,1
Springfield,Mexican,0,5.0,1
Springfield,Mexican,1,4.0,2
Springfield,Restaurants,0,4.0,8
Springfield,Restaurants,1,3.8333333333333335,6
Springfield,Sports Bars,0,2.25,8
Springfield,Sports Bars,1,3.5,2
Springfield,Sushi Bars,0,5.0,1
Springfield,Sushi Bars,1,3.0,1
Springfield,Tires,1,4.0,1
St Albert,Vietnamese,1,2.0,1
St Charles,Barbeque,1,5.0,1
St Charles,Food,0,3.5,2
St Charles,Food,1,3.75,4
St Charles,Seafood,0,5.0,1
St Louis,Auto Detailing,1,5.0,1
St Louis,Bars,0,3.6,10
St Louis,Bars,1,4.5,2
St Louis,Car Rental,0,4.0,1
St Louis,Car Rental,1,4.0,1
St Louis,Dance Clubs,0,4.5,6
St Louis,Fast Food,0,5.0,1
St Louis,Food,0,5.0,1
St Louis,Hotels,0,4.0,1
St Louis,Japanese,0,4.555555555555555,9
St Louis,Japanese,1,4.0,1
St Louis,Mediterranean,0,3.857142857142857,7
St Louis,Mediterranean,1,3.25,4
St Louis,Nightlife,0,5.0,1
St Louis,Restaurants,0,2.0,1
St Louis,Restaurants,1,4.0,1
St Louis,Specialty Food,0,5.0,1
St Louis Downtown,Automotive,0,5.0,1
St Pete Beach,Ice Cream & Frozen Yogurt,0,4.0,1
St Pete Beach,Italian,0,5.0,1
St Pete Beach,Local Flavor,0,3.3333333333333335,3
St Petersburg,American (Traditional),1,5.0,1
St Petersburg,Apartments,0,5.0,1
St Petersburg,Apartments,1,1.0,1
St Petersburg,Bars,0,4.304347826086956,23
St Petersburg,Bars,1,4.111111111111111,9
St Petersburg,Bookstores,0,4.5,6
St Petersburg,Bookstores,1,4.0,3
St Petersburg,Event Planning & Services,1,4.0,1
St Petersburg,Nurseries & Gardening,0,4.0,1
St Petersburg,Nurseries & Gardening,1,4.0,1
St Petersburg,Print Media,1,3.0,1
St Petersburg,Restaurants,0,2.5,2
St Petersburg,Restaurants,1,4.5,2
St Petersburg,Soul Food,0,4.0,3
St Petersburg,Soul Food,1,5.0,1
St Petersburg,Wine Bars,1,4.75,8
St. Louis,American (New),0,3.0,1
St. Louis,American (Traditional),0,4.0,1
St. Louis,Bakeries,0,4.0,3
St. Louis,Bakeries,1,1.0,1
St. Louis,Bars,0,4.5,2
St. Louis,Bars,1,3.0,1
St. Louis,Chiropractors,1,5.0,1
St. Louis,Desserts,0,3.6666666666666665,3
St. Louis,Event Planning & Services,0,4.333333333333333,3
St. Louis,Fast Food,1,3.0,1
St. Louis,Food,0,3.4,5
St. Louis,Food,1,4.333333333333333,3
St. Louis,Hotels & Travel,0,3.0,2
St. Louis,Ice Cream & Frozen Yogurt,0,5.0,1
St. Louis,Italian,0,2.6666666666666665,3
St. Louis,Optometrists,0,4.0,1
St. Louis,Pizza,0,3.888888888888889,9
St. Louis,Pizza,1,3.5,4
St. Louis,Restaurants,0,4.5,4
St. Louis,Restaurants,1,3.6666666666666665,3
St. Louis,Sushi Bars,0,5.0,2
St. Louis,Sushi Bars,1,5.0,1
St. Louis,Windows Installation,0,4.0,1
St. Pete Beach,Bars,0,3.5,2
St. Pete Beach,Nightlife,1,3.0,1
St. Pete Beach,Restaurants,0,4.25,4
St. Petersburg,Active Life,0,3.5,2
St. Petersburg,Active Life,1,4.0,1
St. Petersburg,Airport Shuttles,0,5.0,1
St. Petersburg,American (Traditional),0,4.0,2
St. Petersburg,American (Traditional),1,4.5,4
St. Petersburg,Arts & Entertainment,0,4.0,1
St. Petersburg,Automotive,0,4.0,1
St. Petersburg,Beauty & Spas,0,5.0,1
St. Petersburg,Beer,0,4.5,2
St. Petersburg,Beer,1,2.3333333333333335,3
St. Petersburg,Blow Dry/Out Services,0,5.0,5
St. Petersburg,Blow Dry/Out Services,1,4.0,1
St. Petersburg,Coffee & Tea,0,5.0,1
St. Petersburg,Convenience Stores,0,5.0,1
St. Petersburg,Convenience Stores,1,5.0,1
St. Petersburg,Cuban,0,2.5,2
St. Petersburg,Cuban,1,5.0,1
St. Petersburg,Dance Clubs,0,3.0,1
St. Petersburg,Event Planning & Services,0,4.0,2
St. Petersburg,Food,0,4.625,8
St. Petersburg,Food,1,4.2,5
St. Petersburg,Gas Stations,0,1.0,1
St. Petersburg,Grocery,1,4.0,1
St. Petersburg,Hair Salons,1,5.0,1
St. Petersburg,Hotels & Travel,0,2.0,1
St. Petersburg,Ice Cream & Frozen Yogurt,0,5.0,1
St. Petersburg,Juice Bars & Smoothies,0,4.5,2
St. Petersburg,Laundry Services,1,5.0,1
St. Petersburg,Nightlife,0,2.3333333333333335,3
St. Petersburg,Restaurants,0,3.6470588235294117,17
St. Petersburg,Restaurants,1,3.25,8
St. Petersburg,Sandwiches,0,4.1,10
St. Petersburg,Sandwiches,1,4.333333333333333,3
St. Petersburg,Steakhouses,0,4.0,2
St. Petersburg,Steakhouses,1,4.0,1
Staint Albert,Arts & Entertainment,1,1.0,1
Sun City Center,Home Services,0,5.0,1
Sunset Hills,Food Delivery Services,0,5.0,1
Swarthmore,Restaurants,0,4.0,1
Swedesboro,Restaurants,0,5.0,1
Swedesboro,Restaurants,1,3.5,2
TAMPA,Breakfast & Brunch,0,2.6666666666666665,3
TAMPA,Restaurants,1,3.0,1
Tampa,Active Life,0,4.5,2
Tampa,Active Life,1,2.5,2
Tampa,African,0,3.7,10
Tampa,African,1,3.5,2
Tampa,American (New),0,3.7333333333333334,15
Tampa,American (New),1,4.285714285714286,7
Tampa,American (Traditional),0,3.272727272727273,11
Tampa,American (Traditional),1,4.5,6
Tampa,Appliances,0,1.0,1
Tampa,Arts & Entertainment,0,4.666666666666667,3
